TIME vs SENSOR_ID;DXB021G;DXB023A;DXB025A;DXB025B;DXB025C;DXB026A;DXB026B;DXB026C;DXB028A;DXB028B;DXB028C;DXB094A;DXB094B;DXB094C;DXB0A2A;DXB0Z8A;DXB0Z8B;DXB0Z8C;DXB120A;DXB120B;DXB120C;DXB126A;DXB126C;DXB133A;DXB133B;DXB133C;DXB134A;DXB134B;DXB134C;DXB139A;DXB139B;DXB139C;DXB193A;DXB193B;DXB194A;DXB194B;DXB194C;DXB194E;DXB194F;DXB194G;DXB195A;DXB195B;DXB195C;DXB198A;DXB198B;DXB198C;DXB199A;DXB199B;DXB199C;DXB1G5A;DXB1G6A;DXB1G7A;DXB1M4A;DXB1M4B;DXB1R4A;DXB1R4B;DXB1U2A;DXB1Y9A;DXB1Y9B;DXB1Y9C;DXB233A;DXB233B;DXB233C;DXB234A;DXB234B;DXB234C;DXB235A;DXB235B;DXB235C;DXB237A;DXB237B;DXB237C;DXB239A;DXB239B;DXB239C;DXB276A;DXB276B;DXB276C;DXB277A;DXB277B;DXB277C;DXB277E;DXB277F;DXB277G;DXB278A;DXB278B;DXB278C;DXB279A;DXB279B;DXB279C;DXB280A;DXB280B;DXB280C;DXB285B;DXB287A;DXB287B;DXB287C;DXB302A;DXB302B;DXB302C;DXB302E;DXB302F;DXB302G;DXB306A;DXB306B;DXB306C;DXB314A;DXB314B;DXB314C;DXB315A;DXB315B;DXB315C;DXB327A;DXB327B;DXB327C;DXB329A;DXB329B;DXB329C;DXB345A;DXB345B;DXB345C;DXB364A;DXB364B;DXB364C;DXB404A;DXB404B;DXB404C;DXB405A;DXB405B;DXB405C;DXB406A;DXB406B;DXB406C;DXB407A;DXB407B;DXB407C;DXB408A;DXB408B;DXB408C;DXB409A;DXB409B;DXB409C;DXB410A;DXB410B;DXB410C;DXB411A;DXB411B;DXB411C;DXB412A;DXB412B;DXB412C;DXB413A;DXB413B;DXB413C;DXB414A;DXB414B;DXB414C;DXB415A;DXB415B;DXB415C;DXB415E;DXB415F;DXB415G;DXB416A;DXB416B;DXB416C;DXB417A;DXB417B;DXB417C;DXB418A;DXB418B;DXB418C;DXB419A;DXB419B;DXB419C;DXB420A;DXB421A;DXB421B;DXB421C;DXB499A;DXB499B;DXB499C;DXB508A;DXB508B;DXB509A;DXB509B;DXB510A;DXB510B;DXB510C;DXB510E;DXB510F;DXB510G;DXB512A;DXB512B;DXB512C;DXB513A;DXB513B;DXB513C;DXB533B;DXB535B;DXB542A;DXB542B;DXB542C;DXB543A;DXB543B;DXB543C;DXB544A;DXB544B;DXB544C;DXB545A;DXB545B;DXB545C;DXB546A;DXB546B;DXB546C;DXB547A;DXB547B;DXB547C;DXB548C;DXB549A;DXB565A;DXB565B;DXB565C;DXB648A;DXB648B;DXB648C;DXB665A;DXB665B;DXB665C;DXB666A;DXB666B;DXB666C;DXB666E;DXB666F;DXB666G;DXB667A;DXB667B;DXB667C;DXB668A;DXB668B;DXB668C;DXB669A;DXB669B;DXB669C;DXB670A;DXB670B;DXB670C;DXB670E;DXB670F;DXB670G;DXB671A;DXB671B;DXB671C;DXB672A;DXB672B;DXB672C;DXB673A;DXB673B;DXB673C;DXB674A;DXB674B;DXB674C;DXB675A;DXB675B;DXB676A;DXB676B;DXB676C;DXB677A;DXB677B;DXB677C;DXB696A;DXB696B;DXB696C;DXB697A;DXB697B;DXB697C;DXB697E;DXB697F;DXB699A;DXB699B;DXB699C;DXB706A;DXB706B;DXB706C;DXB707B;DXB707C;DXB707F;DXB707G;DXB725A;DXB725B;DXB726A;DXB726B;DXB726C;DXB726E;DXB726F;DXB726G;DXB754A;DXB754B;DXB755A;DXB755B;DXB755C;DXB756A;DXB756B;DXB756C;DXB757A;DXB757B;DXB757C;DXB758A;DXB758B;DXB758C;DXB759A;DXB759B;DXB759C;DXB762A;DXB762B;DXB762C;DXB763A;DXB763B;DXB763C;DXB764A;DXB764B;DXB764C;DXB765A;DXB765B;DXB765C;DXB767A;DXB767B;DXB767C;DXB768A;DXB768B;DXB768C;DXB770A;DXB770B;DXB772A;DXB772B;DXB772C;DXB774A;DXB774B;DXB774C;DXB775A;DXB775B;DXB775C;DXB784A;DXB784B;DXB784C;DXB785A;DXB785B;DXB785C;DXB786A;DXB786B;DXB786E;DXB786F;DXB786G;DXB795A;DXB795B;DXB900A;DXB900B;DXB900C;DXB901A;DXB901B;DXB901C;DXB958A;DXB971A;DXB971G;DXB980A;DXB980B;DXB980C;DXB980G;DXB980H;DXB980J;DXBA27A;DXBA27B;DXBA27C;DXBA65A;DXBA65B;DXBA65C;DXBA65E;DXBA65F;DXBA65G;DXBA68A;DXBA68B;DXBA68C;DXBA90A;DXBA94A;DXBA94B;DXBA94C;DXBB23A;DXBB24A;DXBB28A;DXBB34A;DXBB34B;DXBB70A;DXBB70B;DXBB70C;DXBB70E;DXBB70F;DXBB70G;DXBC01A;DXBC01B;DXBC01C;DXBC02A;DXBC02B;DXBC05A;DXBC05B;DXBC05C;DXBC06A;DXBC06B;DXBC06C;DXBC08A;DXBC08B;DXBC08C;DXBC44A;DXBC44B;DXBC44C;DXBC59A;DXBC59B;DXBC59C;DXBC66A;DXBC67A;DXBC68A;DXBC68B;DXBC73A;DXBC73B;DXBC73C;DXBC74A;DXBC74B;DXBC74C;DXBC75A;DXBC75B;DXBC76A;DXBC76B;DXBC77A;DXBC77B;DXBC78A;DXBC78B;DXBC78C;DXBC79A;DXBC92A;DXBC93A;DXBC93B;DXBC93C;DXBC94A;DXBC94B;DXBC94C;DXBC95A;DXBC95B;DXBC95C;DXBC96A;DXBC96B;DXBC96C;DXBD22A;DXBD22B;DXBD22C;DXBD30A;DXBD30B;DXBD30C;DXBD34A;DXBD34B;DXBD34C;DXBD46A;DXBD51A;DXBD51B;DXBD51C;DXBD90F;DXBD96A;DXBD96B;DXBD96C;DXBD96E;DXBD96F;DXBD96G;DXBE19A;DXBE20A;DXBE20B;DXBE30A;DXBE30B;DXBE30C;DXBE31A;DXBE31B;DXBE32A;DXBE32B;DXBE32C;DXBE33A;DXBE34A;DXBE34B;DXBE60A;DXBE60B;DXBE60C;DXBE69A;DXBE69B;DXBE69C;DXBE70A;DXBE70B;DXBE70C;DXBE70E;DXBE70F;DXBE70G;DXBE72A;DXBE72B;DXBE72C;DXBE73A;DXBE73B;DXBE73C;DXBE83A;DXBE83B;DXBE86A;DXBE86B;DXBE86C;DXBF07A;DXBF07B;DXBF07C;DXBF28A;DXBF28B;DXBF28C;DXBF29A;DXBF29B;DXBF29C;DXBF30A;DXBF30B;DXBF30C;DXBF30E;DXBF30F;DXBF30G;DXBF31A;DXBF31B;DXBF31C;DXBF32A;DXBF32B;DXBF32C;DXBF32E;DXBF32F;DXBF32G;DXBF39A;DXBF39B;DXBF39C;DXBF39E;DXBF39F;DXBF39G;DXBF40A;DXBF47A;DXBF47E;DXBF50A;DXBF50B;DXBF70A;DXBF71A;DXBF72A;DXBF73A;DXBF74A;DXBF75A;DXBF76A;DXBG20A;DXBG20B;DXBG20C;DXBG44A;DXBG44B;DXBG44C;DXBG61A;DXBG61B;DXBG61C;DXBG61E;DXBG61F;DXBG61G;DXBG66A;DXBG66B;DXBG66C;DXBG67A;DXBG67B;DXBG67C;DXBG67E;DXBG67F;DXBG67G;DXBG69A;DXBG72A;DXBG72B;DXBG72C;DXBG77A;DXBG77B;DXBG77C;DXBG77E;DXBG77F;DXBG77G;DXBG78A;DXBG78B;DXBG78C;DXBG78E;DXBG78F;DXBG78G;DXBH37A;DXBH37B;DXBH37C;DXBH48A;DXBH48B;DXBH48C;DXBH49A;DXBH49B;DXBH49C;DXBH49E;DXBH49F;DXBH49G;DXBH50A;DXBH50B;DXBH50C;DXBH65A;DXBH65B;DXBH65C;DXBI40A;DXBI40B;DXBI40C;DXBI40E;DXBI40F;DXBI40G;DXBI42A;DXBI42B;DXBI42C;DXBI43A;DXBI43B;DXBI43C;DXBK22A;DXBK22B;DXBK22C;DXBK23A;DXBK23B;DXBK23C;DXBK24A;DXBK24B;DXBK24C;DXBK25A;DXBK25B;DXBK25C;DXBK25E;DXBK25F;DXBK25G;DXBK27A;DXBK27B;DXBK27C;DXBK30A;DXBK30B;DXBK30C;DXBK34A;DXBK34B;DXBK34C;DXBK35A;DXBK35B;DXBK35C;DXBK36A;DXBK36B;DXBK36C;DXBK37A;DXBK37B;DXBK37C;DXBK37E;DXBK37F;DXBK37G;DXBK41A;DXBK41B;DXBL01A;DXBL01B;DXBL01C;DXBL02A;DXBL02B;DXBL02C;DXBL03A;DXBL03B;DXBL03C;DXBL04A;DXBL04B;DXBL04C;DXBL04E;DXBL04F;DXBL04G;DXBL05A;DXBL05B;DXBL05C;DXBL05E;DXBL05F;DXBL05G;DXBL06A;DXBL06B;DXBL06C;DXBL07A;DXBL07B;DXBL07C;DXBL08A;DXBL08B;DXBL08C;DXBL10B;DXBL21A;DXBL21B;DXBL21C;DXBL22A;DXBL22B;DXBL22C;DXBL22E;DXBL22F;DXBL22G;DXBL23A;DXBL23B;DXBL23C;DXBL23E;DXBL23F;DXBL25A;DXBL25B;DXBL25C;DXBL27A;DXBL27B;DXBL27C;DXBL28A;DXBL28B;DXBL28C;DXBL55A;DXBL55B;DXBL55C;DXBL56A;DXBL56B;DXBL56C;DXBL56E;DXBL56G;DXBL57A;DXBL57B;DXBL57C;DXBL59A;DXBL59B;DXBL59C;DXBM31A;DXBM31B;DXBM31C;DXBM42A;DXBM43A;DXBM43B;DXBM43C;DXBM68A;DXBM68B;DXBM68C;DXBM73A;DXBM73B;DXBM73C;DXBN01A;DXBN01B;DXBN06A;DXBN14A;DXBN14B;DXBN14C;DXBO49A;DXBO49B;DXBO49C;DXBP00A;DXBP00B;DXBP00C;DXBP63B;DXBP63C;DXBP71B;DXBP71C;DXBQ13A;DXBQ13B;DXBQ13C;DXBR93A;DXBR93B;DXBR93C;DXBS22A;DXBS22B;DXBS22C;DXBS40A;DXBS40B;DXBS43A;DXBS43B;DXBS52A;DXBS52B;DXBS52C;DXBS76A;DXBS76B;DXBS76C;DXBS76D;DXBS77A;DXBS77B;DXBS77C;DXBS77D;DXBS79A;DXBS91A;DXBS91B;DXBS92B;DXBS94A;DXBS94B;DXBS94C;DXBU11A;DXBU11B;DXBU11C;DXBU21A;DXBU21B;DXBU21C;DXBU39A;DXBU39B;DXBU53A;DXBU53B;DXBU53C;DXBU69A;DXBU69B;DXBU69C;DXBV83A;DXBV83B;DXBV89A;DXBX03A;DXBX03B;DXBX04A;DXBX04B;DXBX04C;DXBX05A;DXBX05B;DXBX05C;DXBX06A;DXBX06B;DXBX06C;DXBX07A;DXBY20A;DXBY20B;DXBY20C;DXBY28A;DXBY82A;DXBY82B;DXBY82C;DXBZ52A;DXBZ52B;DXBZ52C
21.11.2011;0;0,644444;0,016667;0,075;1,369444;2,016667;0,158333;2,686111;0,269444;1,980556;0,208333;0;0;0;0;0,297222;0,119444;0,236111;0,080556;1,458333;0,075;0,152778;0,144445;0,697222;0,272222;0,202778;3,080555;1,838889;0,5;4,666667;6,038889;7,044445;0;0;3,897222;3,525;1,072222;0;0;0;0,472222;1,016667;0,022222;0,269444;0,4;0,827778;0;0,036111;0;0,052778;0;0,005556;0,55;0,933333;0;0;0,011111;0,019444;0,005556;0;0,052778;0,405556;1,175;0,461111;2,033333;0,138889;0,138889;0,033333;0,477778;0,027778;1,275;0,077778;0,211111;2,152778;1,130556;2,555556;1,241667;1,197222;1,041667;0,711111;1,711111;0;0;0;2,094445;2,666667;1,186111;0,075;2,011111;0,452778;0,855556;0,566667;0,152778;0,525;1,233333;0,941667;1,072222;0,658333;0,008333;1,827778;0,091667;0,005556;0,613889;0,030556;0,216667;0,202778;0,625;0,913889;1,369444;0,027778;0,125;0,041667;1,819444;0,775;0,502778;0,380556;0,155556;0,033333;0,022222;1,166667;0,013889;0,169444;0;0,480556;0;0,116667;0,047222;0,230555;0,391667;0,044444;0,444444;1,3;2,327778;0,041667;0,711111;0,286111;1,105556;0,727778;0,369444;3,066667;0,455556;2,052778;0,775;0,980556;0,188889;0,908333;0,491667;1,305556;3,933333;0,1;0,363889;0,666667;2,863889;0,4;0,077778;0,388889;0,255556;0,2;0,083333;0,766667;0,205556;0;0,986111;0,113889;0,055556;0,594445;1,658333;0,527778;1,425;3,275;0,063889;0,441667;2,663889;0,75;1,252778;0,102778;0,022222;0,416667;0,030556;0,416667;0,222222;0,358333;1,183333;0,108333;0,097222;0,961111;1,408333;0,286111;0,036111;0,288889;0,086111;0,002778;0,316667;0,263889;1,441667;0,213889;0,169444;0,469444;0,094444;0,197222;0,247222;0,358333;0,002778;0,416667;0,030556;0,219444;0,2;0,127778;0,294444;0,030556;0,219444;1,25;0,266667;0,038889;0,152778;2,413889;0,994444;1,872222;0,255556;0;0,019444;0,194444;1,519444;2,044445;0,058333;0,013889;0,630556;0,941667;0,208333;0,097222;0,036111;0,35;0,008333;0,088889;0,194444;0,088889;0,052778;0,047222;0,780555;1,827778;0,822222;0,330556;0,319444;2,138889;0,219444;0,272222;0,038889;0,430556;0,113889;0,072222;1,747222;0,377778;0,15;0,144445;0,344444;1,416667;1,188889;0,841667;0,077778;2,563889;4,305555;1,558333;0,066667;1,983333;0,369444;0,136111;0,694444;0,116667;0,044444;0,658333;3,052778;0,183333;1,025;0,169444;0,519444;0,155556;0,144445;0,011111;0,058333;2,358333;1,058333;1,544444;0,372222;0,413889;0,108333;0,038889;0;0;0,058333;0,616667;0,783333;2,436111;0,544444;0;0;0;0,138889;0,125;0,247222;1,294444;0,263889;2,816667;2,958333;2,727778;0,566667;0,197222;0,144445;0,341667;0,675;1,152778;2,158333;0,258333;0,038889;0,063889;1,558333;0,272222;0,019444;0,05;0,477778;0,886111;1,408333;0,961111;0,283333;0,786111;0,608333;0,066667;5,008333;0,905555;0,636111;1,775;1,797222;0,091667;0,047222;0,305556;0,741667;0,097222;0,405556;0,038889;0,05;0,775;0;0,172222;0,308333;0,383333;0,355556;0,547222;0,852778;0,597222;1,247222;1,238889;0,855556;0,15;0,036111;0,177778;0,113889;0,108333;0,786111;0,622222;0;0;0,008333;0,511111;0;0;0;0;0;0;0;0;0,061111;0,097222;0,116667;1,247222;1,519444;2,191667;0;0;0;0,522222;0,608333;0,011111;0,097222;0,061111;0,091667;0;0,177778;0,044444;0,402778;0,013889;0,030556;9,533334;2,875;2,308333;0;0;0;0;0;0;0;0;4,316667;1,013889;0,433333;4,772222;0,833333;3,258333;0,102778;0,6;1,447222;3,097222;0,5;0,336111;0,838889;0,038889;0,583333;0,002778;0;0,116667;0,111111;0;0,419444;0;0;0,041667;0;0,072222;0,666667;0,069444;0,311111;0,016667;0;0,002778;0;0,013889;0;0;0;0;0;0;0;0;0;0;0;0;0,011111;0,094444;0,191667;0,275;0,286111;0,061111;0,075;0,138889;0,169444;0,094444;0,005556;0;0,494444;0,030556;0,066667;0,038889;0,011111;0,005556;0,302778;0,016667;0,038889;0,013889;0,566667;0,744444;0,238889;0,272222;0,036111;0,075;0,194444;0,083333;0,302778;0,586111;0,241667;0,086111;0,275;0,086111;0,013889;0,5;0,005556;0,077778;0,172222;0,675;0,122222;0,116667;0,55;0;0;0;0,086111;2,425;0,363889;0,172222;0,022222;0,077778;0,611111;0,555556;0,511111;0,408333;0,213889;0,3;0,283333;0,227778;1,325;1,047222;2,338889;0,072222;0,533333;1,594444;0,05;1,333333;0,644444;0;0;0;0,241667;2,980556;1,119444;0,091667;0,35;0,002778;0;0;0;1,516667;1,091667;0,772222;0;0;0;0,008333;0,002778;0;0,036111;0,016667;0,355556;0,036111;0,063889;0,002778;0,013889;0,013889;0,022222;0,116667;0,038889;0,297222;0,016667;0,197222;0,094444;0,727778;0,333333;0,422222;0;0;0;0,008333;0,3;0,266667;0,583333;0,363889;2,558333;0;0;0;0,188889;0,105556;0,088889;0,133333;0,102778;0,194444;0,405556;0,152778;0,375;0,186111;0,427778;1,75;0,172222;0;0;0;0,386111;0,069444;2,175;0;0;0,241667;1,766667;0,925;3,547222;0;0;0;0,113889;0,133333;0,725;0,161111;0;0,025;0,416667;2,316667;0,091667;0;0;0;0,030556;1,008333;0,155556;0,225;0,711111;0,841667;0,747222;0,858333;0,908333;0,022222;0,647222;1,247222;0,461111;0,311111;0,041667;0,855556;0,011111;1,044444;0;0;0;1,238889;1,252778;2,166667;0,175;0,45;1,730556;0,055556;0,575;0,108333;0,452778;0,647222;0,083333;0,355556;1,038889;0,536111;0,202778;0,636111;0,108333;0;0;0;0,055556;0,061111;2,505556;3,811111;0,830556;1,805556;0,4;0;1,272222;3;1,125;1,577778;0,369444;0,355556;0;0;0;0,533333;0,002778;1,230556;0;0;0;0,980556;0,238889;0;0,111111;0,177778;0,494444;0,205556;0,113889;0,622222;1,144444;0,058333;0,105556;0,991667;0,388889;0,627778;2,102778;0;0;0;0,005556;0,011111;0,094444;0;0;0,222222;0,252778;0,069444;3,122222;0,058333;0,3;0,838889;0,458333;0,025;0;0,241667;0,044444;0,088889;0;0,013889;0;0;0,033333;0,005556;0,088889;0,422222;0,163889;2,247222;0,097222;0,002778;0,344444;0,016667;0,258333;2,025;1,791667;0,255556;1,180556;0,136111;0,347222;1,286111;0,505556;0,033333;0,044444;0,011111;0,444444;0,044444;0,180556;0,1;0,602778;1,036111;0,063889;0,027778;0,636111;0;0,002778;0;1,008333;0,130556;0,186111;0,375;0,6;0,002778;1,947222;0,730556;0,005556;0,002778;0;0;0,013889;0,030556;0,016667;0,163889;0,005556;0;0;0;0;0;0;0;0;0,255556;0;0;0;0,002778;0,1;0,147222;0,016667;0,038889;0,027778;0,116667;0,25;0;0,069444;0,138889;0,061111;0,147222;0,013889;1,127778;1,336111;0,127778;0,041667;0,016667;0,225;0;0;0;0;0;0;0;0;0;0;0;0;0,158333;0,755556;0,097222;0,138889;0,172222;2,080555;1,219444;0;0,130556;0,019444
21.11.2011 01:00;0;0,45;0,058333;0,119444;0,130556;0,416667;0,163889;2,505556;0,133333;0,244444;0,163889;0;0;0;0,044444;0,163889;0,044444;0,208333;0,008333;0,116667;0,102778;0,161111;0,122222;0,1;0,361111;0,219444;0,411111;0,722222;0,077778;4,355556;0,591667;5,05;0;0;3,380556;3,977778;0,766667;0;0;0;0,091667;0,313889;0,013889;0,127778;0,422222;0,419444;0;0;0;0,016667;0;0,016667;0,033333;1,280556;0;0;0,030556;0,013889;0,011111;0,183333;0,002778;0,119444;0,052778;0,208333;0,35;0,197222;0,508333;0,311111;0,083333;0,002778;0,866667;0,202778;0,347222;2,383333;1,380556;1,797222;0,861111;1,186111;1,083333;0,972222;1,605556;0;0;0;0,630556;3,580555;1,361111;0,130556;1,586111;1,1;0,275;0,680556;0,141667;0,652778;0,591667;0,130556;0,288889;0,233333;0,022222;1,983333;0,111111;0,052778;0,033333;0,505556;0,65;0,363889;0,147222;0,091667;0,486111;0,083333;0,2;0,002778;1,961111;0,016667;0,263889;0,041667;0,047222;0,016667;0;1,297222;0,016667;0,172222;0,022222;0,158333;0;0,105556;0,072222;0,091667;0,208333;0,022222;0;1,436111;1,3;0,002778;0,138889;0,094444;1,197222;0,647222;0,236111;1,325;0,677778;0,458333;0,413889;1,380556;0,125;0,713889;0,075;0,491667;3,222222;0,275;0,269444;0,044444;0,636111;0,802778;0,211111;0,444444;0,505556;0,133333;0,047222;1,163889;0;0,013889;0,002778;0,05;0,083333;0,280556;0,488889;0,241667;1,483333;1,283333;0,008333;0,169444;0,822222;0,147222;1,594444;0,058333;0,013889;0,391667;0,05;0,577778;0,088889;1,508333;0,525;0,158333;0,230555;0,458333;1,283333;0,552778;0,05;0,188889;0,077778;0,305556;0,355556;0,794444;0,133333;0,052778;1,033333;0,338889;0,077778;0,005556;0,061111;0;0;0,202778;0,066667;0,038889;0,625;0,077778;0,372222;0,038889;0,177778;0,611111;0,013889;0,005556;0;1,097222;0,155556;1,141667;0,061111;0;0;0,075;1,136111;1,7;0,080556;0,058333;0,683333;0,058333;0,080556;0,422222;0,147222;0,386111;0;0,061111;0,005556;0,066667;0,119444;0,094444;0,358333;1,402778;0,102778;0,2;0,261111;1,175;0,019444;0,397222;0,061111;0,027778;0,144445;0;0,408333;0,077778;0,763889;0,258333;0,158333;0,541667;1,230556;0,122222;0,411111;0,838889;2,597222;0,658333;0,402778;1,536111;0,111111;0,444444;0,736111;0,133333;0,311111;0,061111;1,083333;0,15;0,088889;0,691667;0,361111;0,161111;0,086111;0,008333;0,077778;2,183333;0,802778;1,758333;0,202778;0,647222;0,130556;0,038889;0;0;0,066667;0,061111;0,522222;0,925;0,547222;0;0;0;0,127778;0,069444;0,233333;0,619444;0,013889;0,638889;1,108333;2,175;0,447222;0,038889;0,119444;0,030556;0,733333;1,363889;2,361111;0,058333;0,255556;0,083333;0,516667;0,297222;0,036111;0,058333;0,183333;0,277778;0,4;0,313889;0,088889;0,519444;0,225;0,011111;4,425;0,619444;0,713889;1,963889;1,433333;0,127778;0,022222;0,463889;0,016667;0,011111;0,211111;0,111111;0,072222;0,308333;0,075;0,052778;0;0,188889;0,175;0,058333;0,9;0,836111;0,877778;1,252778;0,5;0;0;0,038889;0,083333;0,044444;0,566667;0,086111;0;0;0,002778;0,316667;0;0;0;0;0;0;0;0;0,119444;0,155556;0,030556;1,311111;0,047222;1,458333;0;0;0;0,541667;0,555556;0,019444;0,002778;0,027778;0,038889;0;0,15;0,069444;0,030556;0,019444;0,025;6,916667;3,083333;0,305556;0;0;0;0;0;0;0;0;4,419445;0,297222;0,1;0,327778;0,152778;1,933333;0,025;0,497222;1,275;1,233333;0,830556;0,105556;0,825;0,005556;0,019444;0,033333;0;0,169444;0,05;0;0,702778;0,066667;0;0;0,013889;0,052778;0,077778;0,052778;0,172222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,033333;0,108333;0,111111;0,225;0,105556;0,055556;0,288889;0,055556;0,175;0,058333;0,430556;0,163889;0,108333;0,036111;0,002778;0,005556;0,036111;0,005556;0,002778;0,008333;0,061111;0,061111;0,255556;0,111111;0;0,044444;0,005556;0,033333;0,036111;0,036111;0,038889;0;0,025;0,072222;0;0,030556;0,005556;0,125;0,061111;0,077778;1,011111;0,416667;0,077778;0,205556;0;0;0;0,227778;2,011111;0,161111;0,119444;0,255556;0,122222;0,002778;0,188889;0,127778;0,125;0,225;0,233333;0,172222;0,188889;0,475;1,961111;2,188889;0,3;0,338889;1,533333;0,205556;0,236111;0,480556;0;0;0;0,222222;1,194444;1,072222;0,016667;0,130556;0,094444;0;0;0;0,402778;0,116667;0,991667;0;0;0;0;0,002778;0;0,177778;0,013889;0,066667;0,047222;0,202778;0,186111;0,077778;0,025;0,069444;0,066667;0,002778;0,030556;0,188889;0,016667;0,294444;0,316667;0,019444;0,102778;0;0;0;0,022222;0,561111;0,494444;0,694444;0,047222;1,222222;0;0;0;0,080556;0,138889;0,122222;0,058333;0,111111;0,161111;0,388889;0,277778;0,180556;0,175;0,058333;0,877778;0,302778;0;0;0;0,294444;0,013889;1,961111;0;0;0,116667;0,655555;1,05;3,361111;0;0;0;0,055556;0,072222;0,244444;0,013889;0,202778;0,033333;0,152778;3,122222;0,097222;0;0;0;0,030556;1,022222;0;0,083333;0,172222;0,25;0,825;0,166667;0,175;0;0,080556;1,333333;0,077778;0,147222;0,075;0,177778;0,436111;0,322222;0;0;0;0,408333;0,702778;2,069444;0,111111;0,213889;1,441667;0,052778;0,005556;0,063889;0,144445;0,155556;0,175;0,144445;0,122222;0,144445;0,011111;0,169444;0,144445;0;0;0;0;0,016667;1,844444;2,322222;1,3;0,988889;0,180556;0,005556;0,075;0,658333;0,291667;2,686111;0,119444;0,977778;0;0;0;0,097222;0;1,016667;0;0;0;1,041667;0,238889;0,030556;0,116667;0,119444;0,002778;0,536111;0,011111;0,475;1,466667;0,025;0,125;0,452778;0,391667;0,102778;1,775;0;0;0;0,044444;0,219444;0,072222;0;0;0,322222;0,15;0,316667;1,311111;0,141667;0;0,341667;0,075;0;0,591667;0,005556;0,058333;0,036111;0,036111;0,036111;0;0;0,075;0,011111;0,011111;0,047222;0,675;0,541667;0,133333;0,041667;0,469444;0,013889;0,036111;2,494444;0,155556;0,016667;0,222222;0,408333;0,463889;1,058333;0,122222;0,036111;0,038889;0,005556;0,069444;0,097222;0;0,144445;0,188889;1,030556;0,033333;0,047222;0,069444;0;0,016667;0,025;0,169444;0,422222;0,086111;0,152778;0,463889;0,027778;1,605556;0,844445;0,5;0,016667;0,005556;0;0;0;0,022222;0,044444;0,036111;0,005556;0;0;0;0;0;0;0;0,036111;0;0;0,005556;0,047222;0;0;0,088889;0,1;0,008333;0,033333;0,030556;0,055556;0,069444;0;0,011111;0,025;0,022222;0,166667;1,038889;0,133333;0,158333;0,019444;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025;0,333333;0,033333;0,177778;0,35;0,8;0,019444;0;0,036111;0,002778
